new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
108122,1,89.2705081334395,1500211,1500211.00062908,-0.000629083486273885,3393670.28790106,587594.223714167,-389399.000837162,0,0,3070124.11518741,0,0,0,0,0,0,125350.949836649,1304531.30489486,1278173.71796612,0,-0,26357.5869287358,50.3698352098445,89.2705081334395,0,0,0,-0.00241887811449702,-0.0461980551832936,-0.0297139636187542,61.4893766951985,198195.222877005,3070124.11518741,0,0,0,0,0,0,125350.949836649,2.26212865250359
108739,2,83.2056854627255,1516860,1516860.29237628,-0.292376280063763,3015954.18879835,1721129.2837199,-1071812.71591316,0,0,1979823.84513587,0,0,0,-3.4895817760678e-10,0,61276.668054984,325537.10780077,1319008.94989242,1293545.02330681,0,-0,25463.9265856081,163.281714676516,83.2056854627255,0,0,0,-0.000906439625704033,-0.0066663759364991,-0.00446009020935953,59.8030382428789,649316.567806735,1979823.84513587,0,0,0,-3.4895817760678e-10,0,61276.668054984,325537.10780077,1.98828777131598
108757,2,128.183087436381,1974716,1974716.26143864,-0.261438641929999,4022173.6845981,2307232.45770295,-1385799.58636774,0,0,2482375.39220502,0,0,0,-2.09832104343905e-10,0,388495.522624918,229869.898432951,1717144.57516404,1685660.52146662,0,-0,31484.0536974128,234.548933576362,128.183087436381,0,0,0,-0.00174875985495866,-0.0179709934840618,-0.00868806816825848,62.7599773850142,921432.871335207,2482375.39220502,0,0,0,-2.09832104343905e-10,0,388495.522624918,229869.898432951,2.03683652970761
109408,2,164.790792506071,1807879,1807879.17093118,-0.170931176748127,4828541.50027867,2392965.83956857,-1243030.30569485,0,0,2551305.28191169,0,0,0,-1.90246749543067e-10,0,840247.209262007,287053.475231251,1572068.84428798,1536438.47414143,0,-0,35630.3701465528,294.579577378764,164.790792506071,0,0,0,-0.00218928229931996,-0.0201622226118929,-0.0095379024786149,68.9986141012773,1149935.53387372,2551305.28191169,0,0,0,-1.90246749543067e-10,0,840247.209262007,287053.475231251,2.67083222952347
109410,2,66.1265028008221,850679,850679.198572186,-0.198572185821831,2254494.52331739,1059739.70993932,-590110.401911944,0,0,1151826.22127364,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,739721.042236683,716965.783703137,0,-0,22755.2585335461,118.345198402917,66.1265028008221,0,0,0,-0.00136178583072518,-0.00575634545424046,-0.00291989678648886,48.4029029473005,469629.30802738,1151826.22127364,0,0,0,-3.5293281082326e-11,0,427471.808772124,205567.185244246,2.65022943239153
110060,2,156.948081090658,1584883,1584882.70609495,0.293905048631132,3578403.91510799,2082799.75225848,-1081668.52269345,0,0,1443945.24176415,0,0,0,-8.90490016034955e-12,0,945814.232901665,187513.210877142,1378158.87486518,1343374.55959815,0,-0,34784.3152670208,252.672025041349,156.948081090658,0,0,0,-0.00214414927610163,-0.0126236826740969,-0.00555787067218142,70.5881525255379,1001131.22956503,1443945.24176415,0,0,0,-8.90490016034955e-12,0,945814.232901665,187513.210877142,2.25783475190786
110710,2,272.126716575984,2783927,2783927.08057929,-0.0805792855098844,5294008.40575928,3717725.86843002,-1940686.06819125,0,0,411474.178043336,0,0,0,-2.143096514069e-13,0,3088162.89689718,17331.53058,2420806.15702547,2375163.10926973,0,-0,45643.0477557349,449.204649818206,272.126716575984,0,0,0,-0.00348145136290448,-0.0216757709363149,-0.0095623514874214,69.9589387066904,1777039.80023877,411474.178043336,0,0,0,-2.143096514069e-13,0,3088162.89689718,17331.53058,1.9016333423108
111272,4,64.8109419811732,1443967,1443967.14675357,-0.146753573557362,2839935.5992741,1195889.55863046,-770834.256583657,803085.176568738,56242.2634429275,542958.265881318,952831.726103496,9.53285054717376,1.73255128768801,-4.56937241568475e-10,0,58713.9026793226,1037.69714965873,1255623.60587267,908958.936151994,456008.067603561,-131876.204431792,22532.8065489094,205.112092265764,0,64.8109419811732,0,0,-0.0204031250914218,-0.0204154569321287,-0.00634256864945767,4.26241024328889,1284382.74205847,542958.265881318,952831.726103496,9.53285054717376,1.73255128768801,-4.56937241568475e-10,0,58713.9026793226,1037.69714965873,1.96675935064589
111921,4,44.8244638441617,951923,951922.981165528,0.018834472168237,1915627.19035374,790157.377888996,-501168.615208786,563473.766684999,40559.9282073225,367457.523228206,626522.652091481,9.07016483054425,2.17004578956259,-3.04496319292642e-10,0,18310.6638262608,10302.6534246457,827759.114056981,571738.999706314,325290.411750323,-88094.2503529264,18823.9529532703,141.555703154988,0,44.8244638441617,0,0,-0.0141162835436487,-0.0135116184059017,-0.00418656187692994,2.25894776734597,893022.457572532,367457.523228206,626522.652091481,9.07016483054425,2.17004578956259,-3.04496319292642e-10,0,18310.6638262608,10302.6534246457,2.01237620096767
111996,1,30.9060375071214,523839,523838.527069927,0.472930072923191,1224387.99324898,241557.228345413,-157813.72507412,0,0,1140644.48997769,0,0,0,-1.691343449445e-09,0,0,0,455511.762669502,439795.687390336,0,-0,15716.0752791655,21.4132184975413,30.9060375071214,0,0,0,-0.00149264827761067,-0.0235497983890741,-0.0145310642211642,28.1021354218048,83743.5032712929,1140644.48997769,0,0,0,-1.691343449445e-09,0,0,0,2.33733645881461
112571,4,64.9289571357268,1328835,1328834.81829031,0.181709690019488,2573088.15719516,1131098.10985352,-709481.778280122,817483.613693409,59131.903062717,269547.051634919,954566.750776525,9.55020904862846,1.73570611466226,-4.57769285009545e-10,0,49798.9216944233,932.298844605416,1155508.53764375,804043.459776998,455874.484935691,-126962.260777587,22552.8537086463,205.573510334887,0,64.9289571357268,0,0,-0.0204402774284722,-0.0204526317244011,-0.00635411792179581,1.68987715265001,1298231.84832952,269547.051634919,954566.750776525,9.55020904862846,1.73570611466226,-4.57769285009545e-10,0,49798.9216944233,932.298844605416,1.93634887491311
113164,4,65.2453829573451,1314792,1314792.00876132,-0.00876131583936512,2754330.45129981,1145169.23763435,-666681.410054211,862534.785292289,259118.099055697,1066783.20612808,3988.13092590844,0,0,4.38320038005977e-10,0,3758.8524532463,79659.5498644385,1143297.39892288,778169.19199379,455829.382459602,-113307.690558872,22606.5150283633,243.882011787912,0,65.2453829573451,0,0,-0.00687002899625504,-0.0168504510187021,-0.0062875480271347,10.6609065697419,1600140.71192813,1066783.20612808,3988.13092590844,0,0,4.38320038005977e-10,0,3758.8524532463,79659.5498644385,2.0948792290338
113168,4,82.3023785871534,1787041,1787040.60844561,0.391554392874241,3397198.01763288,1550964.82605155,-923738.92347675,966878.471480161,137976.572794456,1483285.86693784,46051.8312417166,0,0,5665.68474727755,858.513642590626,6090.56179070748,123164.612423331,1553948.35517009,1080169.56783904,565084.059041742,-116633.342191665,25328.0704809731,280.776661340368,0,82.3023785871534,0,0,-0.00846820523412952,-0.0217294893767815,-0.00760603382243242,13.6278354794221,1732080.94684942,1483285.86693784,46051.8312417166,0,0,5665.68474727755,858.513642590626,6090.56179070748,123164.612423331,1.90101850916284
113219,2,52.4127961725136,792116,792116.117707311,-0.117707311408594,1896652.38596073,933954.340309708,-577281.239704919,0,0,1260646.74229728,0,24.877679882297,9.46232803672567,-7.02949342868065e-10,0,70960.6402818099,208337.562768935,688796.624093314,668482.578867938,0,-0,20314.0452253762,88.7534254626885,52.4127961725136,0,0,0,-0.00161488297901943,-0.000505249272566702,-7.47967600105952e-05,12.9914659196199,356673.10060479,1260646.74229728,0,24.877679882297,9.46232803672567,-7.02949342868065e-10,0,70960.6402818099,208337.562768935,2.39441241681866
113221,4,70.2897630586603,1418034,1418033.92178577,0.0782142258249223,2958670.85710898,1207274.69361542,-747211.080400675,861635.650821916,62322.3402020636,591555.389041015,899988.181529974,10.2131211650183,1.93413902961233,-5.33918325638303e-10,0,73254.9129148577,9838.62212421698,1233072.97546589,853317.836515594,490725.520998582,-134415.40830267,23445.0262543841,221.829545862366,0,70.2897630586603,0,0,-0.0232709033640655,-0.0263682262993185,-0.00826127740609689,2.43379638859963,1384021.60423873,591555.389041015,899988.181529974,10.2131211650183,1.93413902961233,-5.33918325638303e-10,0,73254.9129148577,9838.62212421698,2.08645974434251
113298,1,40.1076894173353,802229,802229.39152162,-0.391521619982086,2450382.27472968,273802.220579019,-184622.036024637,0,0,1805687.87998224,0,0,0,-2.38745351156797e-10,0,250227.772800667,305286.437392388,697590.775236191,679757.491049472,0,-0,17833.2841867194,22.435118683657,40.1076894173353,0,0,0,-0.000815080477638073,-0.0224978353233824,-0.0132310319596612,27.2437821325669,89180.1845543828,1805687.87998224,0,0,0,-2.38745351156797e-10,0,250227.772800667,305286.437392388,3.05446733380328
113871,4,62.4756695358035,1265910,1265909.63987234,0.360127659980208,2470730.73868545,1062814.17093085,-652209.851845435,726192.164727595,53180.9253771797,959531.581940101,255612.621901246,14.0421707048139,2.68188579292893,-5.8196526881916e-10,0,56509.7925825556,9082.60901486448,1100790.99119334,752038.471936696,439946.797852751,-113326.572463505,22132.2938673969,188.007092331285,0,62.4756695358035,0,0,-0.0230014148630726,-0.0208287254405319,-0.00639739853197585,3.56129357622134,1189977.40919019,959531.581940101,255612.621901246,14.0421707048139,2.68188579292893,-5.8196526881916e-10,0,56509.7925825556,9082.60901486448,1.951742808482
113946,1,58.34453140606,994012,994012.401934026,-0.401934026158415,2660429.27705164,455135.030841969,-356761.159437387,0,0,2243859.45690751,0,0,0,-1.31855163058176e-09,0,22273.7188764835,295922.229863063,864358.610377414,842953.61927695,0,-0,21404.9911004641,24.6941261750401,58.34453140606,0,0,0,-0.002390178086207,-0.0343814007664641,-0.0215431834321306,61.9359678681495,98373.8714045821,2243859.45690751,0,0,0,-1.31855163058176e-09,0,22273.7188764835,295922.229863063,2.67645589495061
113963,3,54.8948064373921,1239577,1239576.9615027,0.0384972984902561,2350456.12768669,405300.085869441,-249811.090088701,632832.555387947,267656.831352597,1078661.38338254,0,0,0,0,0,50565.1622599815,165251.199522882,1077893.01000235,759853.135134474,390412.232280993,-93150.0301301217,20777.672717004,148.03209608868,0,54.8948064373921,0,0,-0.00630286026563162,-0.0714948194808623,-0.02701574181875,24.9975402973376,1055978.38252128,1078661.38338254,0,0,0,0,0,50565.1622599815,165251.199522882,1.89617597590685
114610,1,62.3066582422553,1024095,1024094.62333557,0.3766644296702,2323080.79508052,464722.99768441,-280496.765949389,0,0,1718413.74497776,0,0,0,-8.85951402470605e-10,0,114626.731180901,305814.087186838,890517.063770061,868414.044510652,0,-0,22103.0192594095,48.1181487728185,62.3066582422553,0,0,0,-0.0020931671598078,-0.0212005919700439,-0.0117484214924608,46.3396076803084,184226.231735021,1718413.74497776,0,0,0,-8.85951402470605e-10,0,114626.731180901,305814.087186838,2.26842313953346
115111,4,54.6026536748697,1174025,1174024.64988533,0.350114674773067,2767230.85722947,1011211.1722029,-614829.050336441,677732.90143793,62445.7417691965,1622457.40828393,480.870588195775,0,0,-1.46399710579022e-10,0,2473.84408160733,5257.96920215524,1020890.99990028,699506.569523579,386896.306064951,-86235.5277104846,20723.6520222374,179.609970977778,0,54.6026536748697,0,0,-0.00964358535920533,-0.0175895018414408,-0.00582703695036059,3.83130891697777,1136560.76507358,1622457.40828393,480.870588195775,0,0,-1.46399710579022e-10,0,2473.84408160733,5257.96920215524,2.35704593788844
115251,1,37.8920830862494,643173,643173.217682993,-0.217682993039489,1914169.5271858,282607.875278839,-184600.967290228,0,0,1531874.89813546,27340.2121579154,0,0,-1.17315970590865e-12,0,33798.7937545286,223148.715149283,559281.058854777,541933.221363447,0,-0,17347.8374913295,25.6858988271179,37.8920830862494,0,0,0,-0.00113337468758842,-0.0199900439971841,-0.0109552564357546,41.2986748572002,98006.9079886114,1531874.89813546,27340.2121579154,0,0,-1.17315970590865e-12,0,33798.7937545286,223148.715149283,2.97613476807298
115773,3,33.6696623637681,773883,773883.411591465,-0.411591465119272,1541133.29507486,250722.924864959,-157601.424093211,399759.008227427,165279.393962888,689593.875305021,158634.38744418,0,0,-1.07262727286732e-10,0,0,34745.129363599,672942.097036057,472241.499307429,253393.059141367,-69074.1098996231,16381.6484868837,92.0539687970268,0,33.6696623637681,0,0,-0.00788951174722434,-0.0380866793203811,-0.0148891506625573,8.76503373232766,658159.902962062,689593.875305021,158634.38744418,0,0,-1.07262727286732e-10,0,0,34745.129363599,1.99142931822364
115904,1,34.2075161017465,582689,582689.359277062,-0.359277061768807,1303965.20737074,248643.011807544,-163802.053170669,0,0,1210905.92880337,0,287.308142565326,150.055779166608,0,0,838.893901979256,6942.06210678486,506686.399371358,490178.435131942,0,-0,16507.9642394156,22.3859484351624,34.2075161017465,0,0,0,-0.000747556052394787,-0.00545557328129422,-0.00291709301348477,42.5784417788745,84840.9586368754,1210905.92880337,0,287.308142565326,150.055779166608,0,0,838.893901979256,6942.06210678486,2.23784078191066
115909,1,42.0249946769591,697078,697077.734417253,0.265582746593282,1413802.64842437,315330.554271223,-189006.487742808,0,0,1111848.36397486,0,0,0,1.75524943043247e-10,0,14055.2561005789,161574.961820516,606154.551667177,587911.89876575,0,-0,18242.6529014274,33.5245894583695,42.0249946769591,0,0,0,-0.000984614668382953,-0.00679578596702555,-0.00364054268792385,38.7162511476614,126324.066528416,1111848.36397486,0,0,0,1.75524943043247e-10,0,14055.2561005789,161574.961820516,2.02818428988488
116433,3,73.2345860919362,1676399,1676399.19498402,-0.194984018104151,3247181.2714183,620037.69900599,-401204.773738049,850277.817848607,358274.955145956,1470039.30988061,108346.651268,0,0,-2.07769094226941e-10,0,10677.3237919095,230732.288215283,1457738.43042089,1055675.63331299,509793.762462079,-131651.62361348,23920.658259298,198.882189655931,0,73.2345860919362,0,0,-0.00727743625038295,-0.212095034529123,-0.0934958098802346,18.0505678208559,1427385.69826251,1470039.30988061,108346.651268,0,0,-2.07769094226941e-10,0,10677.3237919095,230732.288215283,1.93699785756154
117071,3,49.307353941035,1103090,1103090.06079321,-0.0607932112179697,2711059.26664818,404276.380500399,-253373.526690709,521456.753785787,241378.340113779,1556798.62817461,74502.8824786226,0,0,-1.52751329390374e-10,0,3020.24702423605,162999.561261455,959208.748515836,670606.856844699,354393.881922455,-85510.2054604634,19718.2152091453,135.272257120656,0,49.307353941035,0,0,-0.0122067449524519,-0.0501228459302239,-0.0198419497856798,15.1385929193542,913737.947709257,1556798.62817461,74502.8824786226,0,0,-1.52751329390374e-10,0,3020.24702423605,162999.561261455,2.45769544338919
117083,3,71.2451811521458,1587805,1587804.74395551,0.256044493988156,3295199.55304443,565854.377901689,-362593.728013553,824511.772580981,443330.046238201,1221570.43968506,369557.988948811,0,0,-4.23515167321341e-10,0,37406.9976468604,195561.658056382,1380699.77735261,985177.929807185,496726.413156872,-124804.979301892,23600.4136904495,202.959363147208,0,71.2451811521458,0,0,-0.00903552988024878,-0.222721253166569,-0.0973171489948028,25.1991405102739,1471102.46870732,1221570.43968506,369557.988948811,0,0,-4.23515167321341e-10,0,37406.9976468604,195561.658056382,2.07531753146289
117199,3,63.6293635268363,1405087,1405086.98377316,0.0162268406711519,2739289.66876868,492079.554385735,-300179.810556262,730488.823200681,309278.199093684,836170.029345121,432483.386110407,5.53382205170574,2.91603113777426,-1.48646347185239e-09,0,24724.2952361856,214236.742099937,1221814.7684984,892008.957683209,412488.89963369,-105014.166385343,22331.0775668433,173.886664461853,0,63.6293635268363,0,0,-0.0193486512584866,-0.0462260769201878,-0.0173944836929223,35.7879724793672,1231666.76612384,836170.029345121,432483.386110407,5.53382205170574,2.91603113777426,-1.48646347185239e-09,0,24724.2952361856,214236.742099937,1.94955164254504
117204,1,30.1050232469099,504194,504194.361827931,-0.361827931366861,1083572.76622548,229660.635225797,-137672.834849342,0,0,813701.42434505,22248.4420429787,127.612373833302,65.6950794921759,-7.94981590970676e-10,0,5477.79989487583,149963.9921128,438429.879850375,422912.229906276,0,-0,15517.6499440993,24.6620663884664,30.1050232469099,0,0,0,-0.0014661267988567,-0.00850737906392981,-0.00462079546270787,29.2315356489817,91987.8003764551,813701.42434505,22248.4420429787,127.612373833302,65.6950794921759,-7.94981590970676e-10,0,5477.79989487583,149963.9921128,2.14911872458911
117218,3,30.5188937634805,720089,720089.292834501,-0.292834500665776,1453189.57930401,221634.999295453,-136015.173130933,294917.025704574,149663.301653832,781014.470991373,5620.1635475372,332.819306273515,106.390334433267,1930.61583883836,381.452699014926,0,133603.513063612,626164.602464783,436914.854101389,232923.913389244,-59294.6632011298,15620.4981752806,79.4144643194158,0,30.5188937634805,0,0,-0.00901985555425579,-0.0367684757098205,-0.0123793554246293,10.9009724691506,530200.153522925,781014.470991373,5620.1635475372,332.819306273515,106.390334433267,1930.61583883836,381.452699014926,0,133603.513063612,2.01806940434308
117721,3,46.5198209704239,1037746,1037745.59133084,0.408669163123704,2109921.4286379,375534.545219853,-234354.290353914,551942.211488121,228390.123629865,1017762.38213579,73284.4961376649,0,0,493.562571954101,61.2716773420054,2935.39069801302,93871.7354332161,902387.470722467,641259.633261837,337068.060199331,-95107.4102547114,19167.1875160095,130.373063677807,0,46.5198209704239,0,0,-0.0110216616714078,-0.0407647140818407,-0.0157107396434591,13.7368939380586,921512.589983925,1017762.38213579,73284.4961376649,0,0,493.562571954101,61.2716773420054,2935.39069801302,93871.7354332161,2.0331771248821
